Analysis Id,Sample Id,Sample,Fixed,Lat,Long,Dist,Bearing,Direction,Collection,Source,Description,Weight,Depth,Surface_Area,Shape,Uncertainty,MDA,Method,Nuclide,Result,Result
227141,8651,GOJ-00002,FALSE,38.04614,140.6273,48.46716448,332.9688289,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - False rocks or debris observed  Wet Weight 1156.76 g; Description: 1 bag of soil - False vegetation, screening value <20 dpm alpha, <200 dpm b/g - False contamination found;",761.17,,,,4.11E-07,7.04E-07,Gamma Spectroscopy,Ce-144,1.32E-07,1%
227143,8649,GOJ-00003,FALSE,38.6279,140.9351,83.38292049,356.3911847,N,4/7/2011 7:30,GOJ,"Field Team: dark moist soil, False vegatation, rocks, or other debris observed  Wet Weight 1527.27 g; Description: 1 bag of soil Falset vegatation, screening values <20 alpha  and <200 beta-gamma dpm;",1058.15,,,,3.86E-07,6.72E-07,Gamma Spectroscopy,Ce-144,6.86E-08,1%
227145,8655,GOJ-00004,FALSE,38.18365,140.7269,55.16706304,342.516742,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - False debris or rocks observed  Wet Weight 1213.84 g; Description: 1 bag of soil - screening value <20 dpm alpha <200 dpm B/G;",838.09,,,,3.21E-07,5.48E-07,Gamma Spectroscopy,Ce-144,-1.15E-07,-1%
227147,8663,GOJ-00005,FALSE,38.75218,140.7269,93.28537561,349.8488232,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist, fine soil - False rocks or debris observed  Wet Weight 516.98 g; Description: 1 bag of soil - screening value <20 dpm alpha, <200 dpm b/g;",321.3,,,,2.85E-07,4.67E-07,Gamma Spectroscopy,Ce-144,7.71E-08,1%
227149,8667,GOJ-00006,FALSE,38.52741,140.8225,77.13865946,351.5521042,N,4/7/2011 7:30,GOJ,"Field Team: Moist dark soil  Wet Weight 621.8; Description: 1 bag, less than 20 dpm alpha, less than 200 dpm beta-gamma;",399.97,,,,2.91E-07,4.66E-07,Gamma Spectroscopy,Ce-144,-1.80E-07,-2%
227151,8669,GOJ-00007,FALSE,38.10432,140.802,48.76128914,345.1306509,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - False rocks or debris observed  Wet Weight 782.85 g; Description: 1 bag of soil - screening levels <20 alpha, <200 b/g dpm;",550.88,,,,4.24E-07,7.24E-07,Gamma Spectroscopy,Ce-144,-8.67E-08,-1%
227153,8675,GOJ-00008,FALSE,38.38462,140.7201,68.59137616,345.741304,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, densely packed, moist soil - False rocks or debris observed  Wet Weight 1685.35 g ; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm b/g;",1123.55,,,,2.93E-07,4.98E-07,Gamma Spectroscopy,Ce-144,-1.35E-07,-1%
227155,8677,GOJ-00009,FALSE,37.89806,140.802,35.21956731,339.1228167,NNW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist soil in sample bag.  False external contamination   Wet Weight 813.49 g; Description: Dark, moist soil in sample bag;",599.05,,,,4.37E-07,6.93E-07,Gamma Spectroscopy,Ce-144,-3.57E-07,-4%
227157,8659,GOJ-00010,FALSE,38.705113,141.181593,88.91185886,5.178823437,N,4/7/2011 7:30,GOJ,Field Team: Soil moist with False observed rocks or pebbles.  Wet Weight 1358.67 g; Description: Soil sample with False observed vegetation;,925.44,,,,3.20E-07,5.27E-07,Gamma Spectroscopy,Ce-144,1.02E-07,1%
227159,8679,GOJ-00011,FALSE,38.744249,141.075095,91.26851038,1.438723778,N,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1382.88 g; Description: Soil; 1 bag; <200 dpm B-G; <20 dpm alpha;,1043.38,,,,2.77E-07,4.48E-07,Gamma Spectroscopy,Ce-144,-8.08E-08,-1%
227161,8681,GOJ-00012,FALSE,38.67021,141.1775,86.49416841,5.179926527,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 1195.7 g; Description: 1 bag of soil, screening level <20 dpm alpha, <200 dpm b/g;",775.05,,,,3.21E-07,5.55E-07,Gamma Spectroscopy,Ce-144,1.34E-08,0%
227163,8657,GOJ-00013,FALSE,38.75483,140.9215,92.16763773,356.2856225,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist soil in collection bag  Wet Weight 931.09 g; Description: Miyagi B2 - 1 marked on bag.  Moist and dark soil ;",638.72,,,,5.16E-07,8.72E-07,Gamma Spectroscopy,Ce-144,-3.32E-07,-3%
227165,8673,GOJ-00014,FALSE,38.553857,141.054615,78.1155014,0.874977127,N,4/7/2011 7:30,GOJ,Field Team: Soil sample with False observd vegetation  Wet Weight 720.17 g; Description: Soil sample with False observed vegetation.; Recv.Comment: Soil moist with False observed rocks or pebbles.;,450.75,,,,2.99E-07,5.09E-07,Gamma Spectroscopy,Ce-144,-1.31E-07,-1%
227167,8685,GOJ-00015,FALSE,36.257782,139.575329,113.8432186,225.5026653,SW,4/7/2011 7:30,GOJ,Field Team: Soil moist/compact with False observed rocks/pebbles  Wet Weight 1248 g; Description: Soil sample with False observed vegetation.  False detectable contact dose rates on the sample.;,913.63,,,,2.37E-07,3.85E-07,Gamma Spectroscopy,Ce-144,-4.16E-08,0%
227169,8687,GOJ-00016,FALSE,35.413211,139.390145,165.974842,213.8405588,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 1218.36 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm b/g;",878.85,,,,2.30E-07,3.95E-07,Gamma Spectroscopy,Ce-144,-3.35E-08,0%
227171,8691,GOJ-00017,FALSE,35.591114,139.18527,162.7803278,219.6034665,SW,4/7/2011 7:30,GOJ,Field Team: Sample moist with False observed rocks/pebbles    Wet Weight 846.09 g; Description: Soil sample with False observed vegetation;,516.55,,,,2.58E-07,4.50E-07,Gamma Spectroscopy,Ce-144,2.02E-07,2%
227173,8699,GOJ-00018,FALSE,35.209431,139.126266,185.9340795,215.3448719,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 794.82 g; Description: 1 plastic bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",453.74,,,,2.70E-07,4.59E-07,Gamma Spectroscopy,Ce-144,-1.12E-07,-1%
227175,8689,GOJ-00019,FALSE,35.178703,139.634356,173.2011549,207.093099,SSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rock or debris observed  Wet Weight 970.47 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",670.27,,,,2.29E-07,3.96E-07,Gamma Spectroscopy,Ce-144,3.45E-09,0%
227177,8703,GOJ-00020,FALSE,35.343128,139.277054,173.5235204,214.7409895,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 907.6 g; Description: 1 plastic bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",603.13,,,,2.33E-07,4.03E-07,Gamma Spectroscopy,Ce-144,-1.49E-08,0%
227179,8701,GOJ-00021,FALSE,36.676968,139.030497,121.9815561,245.6250471,WSW,4/7/2011 7:30,GOJ,Field Team: Soil moist and compact with False observed rocks/pebbles.  Wet Weight 1533.71 g; Description: Soil sample with False observed vegetation.;,1242.67,,,,2.44E-07,4.16E-07,Gamma Spectroscopy,Ce-144,-7.71E-08,-1%
227181,8695,GOJ-00022,FALSE,35.189485,139.126266,187.0711489,215.107594,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample with False observed vegetation.  False observed rocks/pebbles.  Soil moist and compact.  Wet Weight 932.7 g;,661.75,,,,2.44E-07,4.04E-07,Gamma Spectroscopy,Ce-144,7.00E-08,1%
227183,8693,GOJ-00023,FALSE,36.423614,138.897316,136.7746245,240.3370566,WSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 1496.08 g; Description: 1 bag - screening values <20 dpm alpha <200 dpm B/g;",1206.82,,,,2.14E-07,3.54E-07,Gamma Spectroscopy,Ce-144,1.50E-07,2%
227185,8697,GOJ-00024,FALSE,37.54882,139.981,58.45027047,279.0031591,W,4/7/2011 7:30,GOJ,"Field Team: Dark, very moist, mud - False rocks or debris observed  Wet Weight 728.64 g; Description: 1 plastic bottle of soil - screening level <20 dpm alpha, <200 dpm b/g;",463.91,,,,3.66E-07,6.17E-07,Gamma Spectroscopy,Ce-144,-2.22E-07,-2%
227187,8705,GOJ-00025,FALSE,37.46251,139.8452,65.34782145,272.8585694,W,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with seedling vegetation included in sample.  False observed rocks/pebbles and soil is moist.  Wet Weight 548.26 g; Description: Soil sample with seedling vegetation included in sample.;,351.11,,,,3.67E-07,6.27E-07,Gamma Spectroscopy,Ce-144,-2.22E-08,0%
227189,8709,GOJ-00026,FALSE,36.40806,139.7468,99.75154786,225.7982678,SW,4/7/2011 7:30,GOJ,Field Team: Dark soil; fairly dry and loose.  False vegetation or rocks.  Wet Weight 511.65 g; Description: Soil in 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.15,,,,2.72E-07,4.46E-07,Gamma Spectroscopy,Ce-144,6.94E-08,1%
227191,8791,GOJ-00027,FALSE,36.613087,139.867898,85.16943608,229.35292,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with False observed vegetation.  False observed rocks or pebbles present in sample.  Wet Weight 444.62 g; Description: 1 sample bottle with False observed vegetation.;,241.84,,,,3.27E-07,5.59E-07,Gamma Spectroscopy,Ce-144,-9.45E-08,-1%
227193,8793,GOJ-00028,FALSE,36.316447,139.559659,111.6401144,227.2838183,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with False observed rocks or pebbles.  Wet Weight 559.45 g; Description: Soil sample in bottle with False observed vegetation.;,456.6,,,,2.38E-07,4.12E-07,Gamma Spectroscopy,Ce-144,5.37E-08,1%
227195,8713,GOJ-00029,FALSE,37.56073,139.7359,71.8947022,278.1075972,W,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; clay like in appearance.  False vegetation or rock.  Wet Weight 646.1 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.16,,,,4.43E-07,7.17E-07,Gamma Spectroscopy,Ce-144,-5.00E-08,-1%
227197,8717,GOJ-00030,FALSE,37.54882,139.8452,65.83787785,278.0639401,W,4/7/2011 7:30,GOJ,"Field Team: Silty mud in jar, False vegetation, rocks, or sticks  Wet Weight 908.1 g; Description: Silty mud in 500mL nalgene 90% full;",730.88,,,,2.47E-07,4.02E-07,Gamma Spectroscopy,Ce-144,1.52E-08,0%
227199,8721,GOJ-00031,FALSE,37.47739,140.0187,55.8741957,274.2883373,W,4/7/2011 7:30,GOJ,"Field Team: Moist soil, clay like clump in bottle; False vegetation or rocks.  Wet Weight 488.4 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;",263,,,,4.18E-07,7.17E-07,Gamma Spectroscopy,Ce-144,5.97E-08,1%
227201,8715,GOJ-00032,FALSE,38.35405,140.2776,76.42064971,327.660918,NNW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; small clumps; False vegetation or rocks  Wet Weight 700.64 g;,539.63,,,,2.38E-07,4.06E-07,Gamma Spectroscopy,Ce-144,-1.01E-07,-1%
227203,8731,GOJ-00033,FALSE,35.3493,140.0055,153.9157018,202.0587084,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 405.18 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm B/g;",257.73,,,,2.51E-07,3.97E-07,Gamma Spectroscopy,Ce-144,-2.08E-07,-2%
227205,8711,GOJ-00034,FALSE,37.59347,139.947,60.80584335,281.6311816,WNW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with False observed vegetation.    Wet Weight 502.03 g; Description: Soil sample in bottle with False observed vegetation.  Soil moist with False observed rocks or pebbles.;,270.65,,,,7.04E-07,1.20E-06,Gamma Spectroscopy,Ce-144,-6.65E-08,-1%
227207,8723,GOJ-00035,FALSE,38.85579,139.8309,118.62325,326.9897925,NNW,4/7/2011 7:30,GOJ,Field Team: Soil has False observed rocks/pebbles.  Wet Weight 757.27 g; Description: Soil sample in bottle with False observed vegetation.  Soil has a sand texture.;,696.73,,,,1.51E-07,2.62E-07,Gamma Spectroscopy,Ce-144,6.81E-09,0%
227209,8735,GOJ-00036,FALSE,37.62323,139.8,69.11524946,282.0415854,WNW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 645.45 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm beta/gamma;",412.12,,,,3.82E-07,6.60E-07,Gamma Spectroscopy,Ce-144,3.05E-07,3%
227211,8741,GOJ-00037,FALSE,38.7279,139.8927,109.4591026,325.8702912,NW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil  Wet Weight 757.43 g; Description: 1 Poly bottle containing soil.  Screening values: <20 dpm alpha and <200 dpm beta gamma.; Recv.Comment: Screening values <20 dpm alpha and <200 dpm beta gamma;,449.81,,,,2.20E-07,3.83E-07,Gamma Spectroscopy,Ce-144,8.97E-08,1%
227213,8729,GOJ-00038,FALSE,35.80225,140.4077,116.922574,197.3972435,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  False vegetation or rocks.  Wet Weight 400.03 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpah;",252.5,,,,3.68E-07,6.28E-07,Gamma Spectroscopy,Ce-144,-1.57E-07,-2%
227217,8733,GOJ-00040,FALSE,38.07366,140.1704,65.2111393,314.0003815,NW,4/7/2011 7:30,GOJ,"Field Team: Dark Moist Soil  Wet Weight 921.62 g; Description: Less than 20 dpm alpha less than 200 dpm beta gamma; Recv.Comment: less than 20 dpm alpha less than 200 dpm beta gamma, does Falset contain any rocks or vegetation;",750.24,,,,3.00E-07,4.60E-07,Gamma Spectroscopy,Ce-144,5.10E-08,1%
227219,8739,GOJ-00041,FALSE,38.23599,140.2776,69.72502169,324.0281965,NW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 731.9 g; Description: Soil sample in bottle with False observed vegetation.  Soil moist with False observed rocks/pebbles.;,493.82,,,,2.33E-07,3.98E-07,Gamma Spectroscopy,Ce-144,-1.23E-07,-1%
227227,8745,GOJ-00045,FALSE,35.927201,139.410783,136.8497958,221.5265684,SW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 869.99 g; Description: Soil sample in bag with False observed vegetation.  Soil moist with False observed rocks/pebbles.;,586.99,,,,2.03E-07,3.43E-07,Gamma Spectroscopy,Ce-144,-1.41E-07,-1%
227229,8795,GOJ-00046,FALSE,35.60703,140.427116,129.5621499,195.192553,SSW,4/7/2011 7:30,GOJ,Field Team: Sample in bag with False observed vegetation.  False observed rocks or pebbles present.  Wet Weight 809.52 g; Description: Sample in bag with False observed vegetation;,515.03,,,,2.03E-07,3.46E-07,Gamma Spectroscopy,Ce-144,-9.21E-08,-1%
227231,8787,GOJ-00047,FALSE,36.278091,140.296922,88.75235229,207.4625942,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, loose soil.  False vegetation or rocks.  Wet Weight 694.58 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",429.83,,,,3.55E-07,5.39E-07,Gamma Spectroscopy,Ce-144,5.67E-08,1%
227233,8765,GOJ-00048,FALSE,36.87919,140.033026,66.64675345,236.0629198,SW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1038 g; Description: Dark Moist Soil; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta-gamma;,701.22,,,,4.79E-07,8.23E-07,Gamma Spectroscopy,Ce-144,1.23E-07,1%
227235,8767,GOJ-00049,FALSE,36.22093,138.776242,149.9868313,237.0701758,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that contains False vegetation, rocks or misc. debris.   Wet Weight 1252.7 g; Description: 1 bag of soil. Screening values: <20 dpm alpha, <200 dpm beta-gamma; Recv.Comment: Screening values <20 dpm alpha, <200 dpm beta-gamma;",1032.5,,,,3.15E-07,5.39E-07,Gamma Spectroscopy,Ce-144,1.69E-07,2%
227237,8789,GOJ-00050,FALSE,36.395975,139.145517,126.164095,236.3688731,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  False vegetation or rocks.  Wet Weight 1097.77 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",858.83,,,,1.91E-07,3.28E-07,Gamma Spectroscopy,Ce-144,-2.98E-08,0%
227239,8779,GOJ-00051,FALSE,36.017644,139.106319,144.2239013,228.3029092,SW,4/7/2011 7:30,GOJ,Field Team: dark semi-dry soil; clay like clumps; False vegetation or rocks.  Wet Weight 1543.03 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;,1316.98,,,,1.94E-07,3.17E-07,Gamma Spectroscopy,Ce-144,9.82E-09,0%
227241,8763,GOJ-00052,FALSE,36.796306,140.03853,69.79746824,232.042537,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False debris or rocks observed  Wet Weight 528.62 g; Description: 1 bag of soil - screening levels <20 dpm alpha, <200 dpm B/g;",348.57,,,,5.34E-07,8.92E-07,Gamma Spectroscopy,Ce-144,-5.34E-07,-5%
227243,8757,GOJ-00053,FALSE,36.826842,140.03853,68.50830959,233.4236848,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 1278.13 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",791.09,,,,3.88E-07,6.38E-07,Gamma Spectroscopy,Ce-144,2.77E-07,3%
227245,8777,GOJ-00054,FALSE,35.722622,140.698917,118.5956094,189.0617372,S,4/7/2011 7:30,GOJ,Field Team: Dark fine soil.  False vegetation or rocks.  Wet Weight 947.53 g ; Description: Soil in bag; <200 dpm B-G; <20 dpm alpha;,664.16,,,,2.20E-07,3.77E-07,Gamma Spectroscopy,Ce-144,-2.30E-08,0%
227247,8747,GOJ-00055,FALSE,35.851057,140.524743,111.8963578,194.6974892,SSW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with False observed vegetation.  Soil moist with False observed rocks/pebbles.  Wet Weight 695.23 g;,470.63,,,,2.77E-07,4.78E-07,Gamma Spectroscopy,Ce-144,1.22E-07,1%
227249,8759,GOJ-00056,FALSE,36.87919,139.889915,73.32009143,239.5779146,WSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1325.49 g; Description: Soil sample in bag with False observed vegetation.  False observed rocks/pebbles present.;,1026.16,,,,4.48E-07,7.27E-07,Gamma Spectroscopy,Ce-144,1.48E-07,1%
227251,8755,GOJ-00057,FALSE,35.88423,140.648266,108.1218106,191.4546283,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does Falset contain rocks or misc. debris.    Wet Weight 1055 g; Description: 1-bag of soil.  Screenig values: <20 dpm alpha, <200 dpm beta-gamma;",979.35,,,,2.10E-07,3.38E-07,Gamma Spectroscopy,Ce-144,-5.83E-08,-1%
227253,8785,GOJ-00058,FALSE,35.912363,140.32721,111.1843786,200.7622129,SSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 738.27 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta-gamma;,490.54,,,,3.18E-07,5.40E-07,Gamma Spectroscopy,Ce-144,-1.03E-07,-1%
227255,8749,GOJ-00059,FALSE,36.334357,140.127308,90.18371245,213.9403725,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with False observed vegetation.  Soil moist with False observed rosks/pebbles.  Wet Weight 647.42 g; Description: Soil sample in bag with False observed vegetation.  Soil moist with False observed rocks or pebbles.;,489.04,,,,3.43E-07,5.96E-07,Gamma Spectroscopy,Ce-144,2.82E-07,3%
227257,8781,GOJ-00060,FALSE,36.184314,139.897118,106.0193409,216.6529717,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does Falset contain vegetation, rocks, or misc. debris  Wet Weight 734.75 g; Description: Single bag of dark moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma.;",530.13,,,,2.42E-07,3.90E-07,Gamma Spectroscopy,Ce-144,-9.71E-08,-1%
227259,8769,GOJ-00061,FALSE,36.306224,139.975867,96.64675038,217.4828789,SW,4/7/2011 7:30,GOJ,Field Team: Soil in bag with False observed rocks or pebbles.  Wet Weight 849.72 g; Description: Soil sample with False observed vegetation.;,648.84,,,,3.11E-07,5.39E-07,Gamma Spectroscopy,Ce-144,1.26E-07,1%
227261,8771,GOJ-00062,FALSE,35.921741,140.175769,113.8305109,204.8748056,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Rocks, vegetation, and misc. debris Falset observed in sample.    Wet Weight 1065.7 g; Description: 1-bag containing dard moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma; Recv.Comment: Screening values : <20 dpm alpha  <200 dpm beta-gamma;",806.4,,,,3.12E-07,5.01E-07,Gamma Spectroscopy,Ce-144,-1.24E-07,-1%
227263,8773,GOJ-00063,FALSE,35.577061,140.155315,136.2224463,201.1853707,SSW,4/7/2011 7:30,GOJ,Field Team: Soil in bag with False observed rocks/pebbles.  Wet Weight 538.79 g; Description: Soil sample in bag with False observed vegetation.;,374.83,,,,2.56E-07,4.40E-07,Gamma Spectroscopy,Ce-144,-4.51E-08,0%
227265,8761,GOJ-00064,FALSE,36.529562,138.485665,153.7371822,247.1009168,WSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - False rocks or debris observed  Wet Weight 746.67 g; Description: 1 bag of soil - screening levels <20 dpm alpha, <200 dpm B/g;",444.89,,,,3.39E-07,5.77E-07,Gamma Spectroscopy,Ce-144,-1.45E-07,-1%
227267,8751,GOJ-00065,FALSE,36.352214,139.24843,123.2897862,233.6946858,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does Falset contain rocks, vegetation, or misc. debris material.   Wet Weight 1191.96 g; Description: Bag containing soil.  Screening values: <20 dpm alpha, <200 dpm beta-gamma.  ; Recv.Comment: Screening values <20 dpm alpha and <200 dpm beta-gamma;",938.93,,,,1.92E-07,3.18E-07,Gamma Spectroscopy,Ce-144,8.75E-08,1%
227269,8783,GOJ-00066,FALSE,36.465074,139.296859,116.5207116,235.9417721,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with False observed vegetation.  Soil with False observed rocks/pebbles.  wet Weight 1216.68 g;,953.63,,,,2.65E-07,4.62E-07,Gamma Spectroscopy,Ce-144,2.15E-07,2%
227271,8753,GOJ-00067,FALSE,36.083607,139.685439,118.7254492,219.3010518,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with observed seedling vegetation.  Soil moist with False observed rocks/pebbles.  Wet Weight 1628.35 g; Description: Soil sample in bag with observed seedling vegetation.  Soil sample moist with False observed rocks/pebbles.;,1307.51,,,,2.26E-07,3.86E-07,Gamma Spectroscopy,Ce-144,-6.73E-08,-1%
